"date","count","lang","page","rank","month","title"
2009-12-25,115,"de","Ausl%C3%A4nder","-1","200912","Ausländer"
2009-12-18,204,"de","Ausl%C3%A4nder","-1","200912","Ausländer"
2009-12-27,146,"de","Ausl%C3%A4nder","-1","200912","Ausländer"
2010-01-31,298,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-30,256,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-11,303,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-10,260,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-13,300,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-12,329,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-15,249,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-14,283,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-17,264,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-16,235,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-19,330,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-18,249,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-22,224,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-24,0,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-25,329,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-23,0,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-20,326,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-27,359,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-21,339,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-02,148,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-03,158,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-26,413,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-01,93,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-06,191,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-07,220,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-04,152,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-05,180,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-08,222,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-09,224,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-28,321,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-01-29,252,"de","Ausl%C3%A4nder","-1","201001","Ausländer"
2010-02-28,201,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-03,340,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-02,370,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-01,303,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-07,256,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-06,184,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-05,236,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-04,310,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-21,295,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-20,219,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-09,318,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-22,330,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-25,234,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-24,260,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-27,164,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-26,165,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-23,268,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-08,0,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-18,242,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-19,237,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-14,227,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-15,253,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-16,268,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-17,230,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-10,281,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-11,252,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-12,216,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-02-13,179,"de","Ausl%C3%A4nder","-1","201002","Ausländer"
2010-03-19,200,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-18,245,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-17,284,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-16,293,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-15,287,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-14,208,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-13,185,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-12,254,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-11,247,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-10,282,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-31,210,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-30,234,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-08,274,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-09,307,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-01,260,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-02,288,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-03,234,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-04,296,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-05,230,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-06,175,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-07,216,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-26,285,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-27,158,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-24,280,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-25,204,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-22,298,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-23,226,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-20,172,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-21,225,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-28,230,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-03-29,223,"de","Ausl%C3%A4nder","-1","201003","Ausländer"
2010-04-09,244,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-22,320,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-21,328,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-20,365,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-27,293,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-26,328,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-25,216,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-24,172,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-01,230,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-03,181,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-02,236,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-05,202,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-04,214,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-07,224,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-06,178,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-28,301,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-30,210,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-18,326,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-19,260,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-12,251,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-13,285,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-10,226,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-11,205,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-16,249,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-17,189,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-14,286,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-15,309,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-23,241,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-29,236,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-04-08,228,"de","Ausl%C3%A4nder","-1","201004","Ausländer"
2010-05-26,302,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-27,238,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-28,148,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-19,204,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-18,230,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-31,254,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-29,175,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-15,184,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-14,194,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-17,252,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-16,189,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-11,248,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-10,282,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-13,154,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-12,180,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-20,286,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-21,223,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-22,134,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-23,162,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-24,175,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-25,236,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-08,186,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-09,218,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-06,253,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-07,206,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-04,290,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-05,251,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-02,266,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-03,353,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-01,233,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-05-30,273,"de","Ausl%C3%A4nder","-1","201005","Ausländer"
2010-06-09,297,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-08,243,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-07,245,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-06,194,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-05,171,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-04,226,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-03,229,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-02,216,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-01,241,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-25,154,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-24,220,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-27,32,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-26,125,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-21,186,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-20,192,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-23,223,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-22,194,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-29,174,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-28,0,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-18,221,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-19,177,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-10,289,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-11,144,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-12,26,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-13,40,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-14,57,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-15,119,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-16,121,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-17,189,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-06-30,173,"de","Ausl%C3%A4nder","-1","201006","Ausländer"
2010-07-31,115,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-22,215,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-23,205,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-20,132,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-21,129,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-30,224,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-27,186,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-24,129,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-25,184,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-04,154,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-05,0,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-06,164,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-07,0,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-26,216,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-01,181,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-02,150,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-03,135,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-28,188,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-29,198,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-08,0,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-09,0,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-19,115,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-18,127,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-13,100,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-12,127,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-11,105,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-10,0,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-17,114,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-16,113,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-15,104,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-07-14,127,"de","Ausl%C3%A4nder","-1","201007","Ausländer"
2010-08-16,195,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-17,236,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-14,127,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-15,174,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-12,179,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-13,166,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-10,200,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-11,218,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-18,231,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-19,323,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-29,274,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-28,249,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-27,899,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-26,322,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-25,283,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-24,308,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-23,204,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-22,223,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-21,197,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-20,220,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-05,195,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-04,179,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-07,114,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-06,166,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-01,177,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-03,197,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-02,180,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-09,151,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-08,138,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-30,721,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-08-31,486,"de","Ausl%C3%A4nder","-1","201008","Ausländer"
2010-09-24,339,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-19,320,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-18,250,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-30,368,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-25,243,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-11,219,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-10,330,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-13,400,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-12,347,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-15,377,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-14,367,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-17,363,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-16,360,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-27,359,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-06,501,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-07,540,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-04,410,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-23,401,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-08,542,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-09,541,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-28,451,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-29,366,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-02,497,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-03,447,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-26,329,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-01,417,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-20,378,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-21,416,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-22,433,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-09-05,430,"de","Ausl%C3%A4nder","-1","201009","Ausländer"
2010-10-24,362,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-25,1122,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-28,527,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-29,355,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-08,476,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-09,262,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-22,208,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-05,341,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-20,461,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-21,369,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-26,1376,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-01,303,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-02,226,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-03,272,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-04,373,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-23,253,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-06,490,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-07,389,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-27,682,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-13,468,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-12,473,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-11,479,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-10,345,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-17,352,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-16,353,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-15,303,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-14,432,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-31,397,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-30,302,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-19,439,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-10-18,479,"de","Ausl%C3%A4nder","-1","201010","Ausländer"
2010-11-23,561,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-22,385,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-07,423,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-06,349,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-05,404,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-04,514,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-03,499,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-02,480,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-01,411,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-25,390,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-24,482,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-27,248,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-26,347,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-21,357,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-20,226,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-09,521,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-08,475,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-29,525,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-28,413,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-10,432,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-11,416,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-12,377,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-13,264,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-14,345,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-15,332,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-16,355,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-17,380,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-18,423,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-19,349,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-11-30,456,"de","Ausl%C3%A4nder","-1","201011","Ausländer"
2010-12-31,145,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-30,167,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-15,353,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-14,352,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-17,266,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-16,335,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-11,236,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-10,256,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-13,371,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-12,347,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-19,269,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-18,183,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-28,186,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-29,182,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-20,321,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-21,245,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-22,231,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-23,153,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-24,114,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-25,134,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-26,192,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-27,196,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-06,370,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-07,474,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-04,265,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-05,337,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-02,323,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-03,327,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-01,441,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
2010-12-08,387,"de","Ausl%C3%A4nder","-1","201012","Ausländer"
