"date","count","lang","page","rank","month","title"
2008-06-20,0,"de","Mare_Nostrum_(Marineoperation)","-1","200806","Mare_Nostrum_(Marineoperation)"
2008-07-10,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-11,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-12,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-07,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-06,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-05,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-04,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-03,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-02,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-09,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-07-08,0,"de","Mare_Nostrum_(Marineoperation)","-1","200807","Mare_Nostrum_(Marineoperation)"
2008-08-04,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-31,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-23,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-11,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-10,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-13,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-12,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-15,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-14,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-17,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-16,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-19,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-18,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-30,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-02,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-03,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-26,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-01,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-06,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-21,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-22,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-05,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-08,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-09,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-28,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-29,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-24,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-25,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-27,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-20,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-08-07,0,"de","Mare_Nostrum_(Marineoperation)","-1","200808","Mare_Nostrum_(Marineoperation)"
2008-09-23,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-02,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-27,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-26,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-25,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-24,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-09,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-22,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-21,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-20,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-05,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-04,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-07,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-06,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-01,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-03,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-08,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-28,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-30,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-29,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
2008-09-18,0,"de","Mare_Nostrum_(Marineoperation)","-1","200809","Mare_Nostrum_(Marineoperation)"
